id,banda_num,banda_nombre,angulo_incidencia,valor_promedio,valor_desvioest,fecha,UP,transecta,geomorfo,cobertura,tipo_humed,posicion,perimetro,area,per_area,y_cen,x_cen,sensor,tipo_sensor,tipo_escena,shp_file,img_file
58,2,C13_imag,,0.0019629896,0.008207534,0,I2b,17,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
58,3,HV,,0.0104101915,0.018284738,0,I2b,17,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
58,4,VV,,0.0659327,0.046323575,0,I2b,17,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
58,6,Freeman_dbl,,-22.200016,0.9605731,0,I2b,17,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
58,7,Freeman_vol,,-12.46308,4.3158846,0,I2b,17,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
58,8,Freeman_surf,,-13.896181,4.8299108,0,I2b,17,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
58,9,Entropy,,0.6227022,0.21847674,0,I2b,17,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
58,10,Anisotropy,,0.22882849,0.07624319,0,I2b,17,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
58,11,Alpha,,28.558748,11.015603,0,I2b,17,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
59,0,HH ,,0.17337985,0.04785725,0,I2b,18,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
59,1,C13_real,,0.07456012,0.026847703,0,I2b,18,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
59,2,C13_imag,,0.0055117398,0.017183965,0,I2b,18,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
59,3,HV,,0.0289766175,0.013921364,0,I2b,18,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
59,4,VV,,0.11629735,0.024444755,0,I2b,18,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
59,6,Freeman_dbl,,-20.850763,2.4613945,0,I2b,18,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
59,7,Freeman_vol,,-6.497944,1.0012362,0,I2b,18,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
59,8,Freeman_surf,,-10.18339,2.4679782,0,I2b,18,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
59,9,Entropy,,0.79788977,0.05306663,0,I2b,18,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
59,10,Anisotropy,,0.16335782,0.057354253,0,I2b,18,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
59,11,Alpha,,36.853752,3.0063,0,I2b,18,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
60,0,HH ,,0.10041837,0.03128924,0,I2b,18,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
60,1,C13_real,,0.03750362,0.017556394,0,I2b,18,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
60,2,C13_imag,,0.0008590511,0.012060881,0,I2b,18,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
60,3,HV,,0.023927325,0.015712515,0,I2b,18,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
60,4,VV,,0.08614809,0.019936215,0,I2b,18,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
60,6,Freeman_dbl,,-20.81274,2.2536163,0,I2b,18,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
60,7,Freeman_vol,,-7.309724,1.1865183,0,I2b,18,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
60,8,Freeman_surf,,-15.49185,4.3151226,0,I2b,18,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
60,9,Entropy,,0.8640666,0.045520503,0,I2b,18,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
60,10,Anisotropy,,0.2002687,0.06195774,0,I2b,18,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
60,11,Alpha,,41.223022,3.80952,0,I2b,18,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
61,0,HH ,,0.06096377,0.044225577,0,I2b,18,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
61,1,C13_real,,0.017033791,0.013718082,0,I2b,18,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
61,2,C13_imag,,0.0002494486,0.008156478,0,I2b,18,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
61,3,HV,,0.010110881,0.016788628,0,I2b,18,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
61,4,VV,,0.03211084,0.018750232,0,I2b,18,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
61,6,Freeman_dbl,,-21.89794,1.4066442,0,I2b,18,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
61,7,Freeman_vol,,-12.706292,3.9265163,0,I2b,18,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
61,8,Freeman_surf,,-17.955263,3.337948,0,I2b,18,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
61,9,Entropy,,0.7776793,0.10239991,0,I2b,18,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
61,10,Anisotropy,,0.2804873,0.12240992,0,I2b,18,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
61,11,Alpha,,38.5652,7.163738,0,I2b,18,Bajo,Laguna-agua,Laguna_de_bajo,4,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
62,0,HH ,,0.1133749,0.03529067,0,I2b,19,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
62,1,C13_real,,0.10269974,0.03699029,0,I2b,19,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
62,2,C13_imag,,0.006640686,0.0091323145,0,I2b,19,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
62,3,HV,,0.0045302965,0.0023537793,0,I2b,19,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
62,4,VV,,0.12084313,0.04097898,0,I2b,19,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
62,6,Freeman_dbl,,-22.345995,0.3018464,0,I2b,19,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
62,7,Freeman_vol,,-14.298624,0.8757318,0,I2b,19,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
62,8,Freeman_surf,,-7.284831,1.0621005,0,I2b,19,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
62,9,Entropy,,0.35771447,0.06753693,0,I2b,19,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
62,10,Anisotropy,,0.22859101,0.06713806,0,I2b,19,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
62,11,Alpha,,11.484376,2.4325035,0,I2b,19,Albardon,Bosque,Albarones_y_derrames_con_bosque,1,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
63,0,HH ,,0.104564175,0.02527799,0,I2b,19,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
63,1,C13_real,,0.069927834,0.023474861,0,I2b,19,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
63,2,C13_imag,,0.009662714,0.007400864,0,I2b,19,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
63,3,HV,,0.0111395635,0.009681028,0,I2b,19,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
63,4,VV,,0.096213974,0.025769142,0,I2b,19,Media_loma,Herbacea,Media_lomas_y_bajos_con_mosaico_de_herbaceas,2,,,,,,ALOS,SAR,"#ALOS1_SLC_PLR
",gdrive/MyDrive/ROIs_prueba2/Join/Poligonos_transectas_UPI2b_EPSG4326_20220429.shp,gdrive/MyDrive/Raster/SAR/ALOS/ALOS1_SLC_PLR/Subset_ALOS-P1_1__A-ORBIT__ALPSRP259946540_Cal_Spk_EC_Stack.tif
